33260,429
35987,454
37514,460
34270,438
36219,464
35249,456
36715,467
37190,482
38930,473
37078,448
34430,446
35975,457
37155,452
37438,467
36243,463
38306,475
36196,465
36724,470
36252,468
37768,471
37000,476
33948,431
40692,486
35314,468
33810,459
33606,427
35692,447
33201,436
37117,447
32561,439
36838,471
34001,426
37559,473
34690,443
36364,455
36422,471
35068,443
34965,435
36838,455
38011,468
34779,457
37454,464
37904,484
36665,451
36233,438
34936,455
36848,476
40241,495
36954,464
37180,466
36631,483
34831,455
34888,444
41047,494
37450,461
38547,465
33555,444
36744,468
34768,454
34479,463
38957,456
39182,471
37137,452
37323,460
34108,426
35479,474
33666,434
39454,479
34161,455
36524,450
35215,453
35948,454
34738,440
39996,481
36332,460
39572,493
35020,451
36964,456
35264,453
38862,474
35333,451
33112,421
38748,473
36151,465
37882,480
36304,473
37280,465
34821,436
35916,451
39218,498
35949,452
34449,447
39209,506
34344,440
37568,472
35592,446
32653,418
37306,466
37021,472
38545,476
37089,465
35484,481
35801,478
35254,466
36742,447
37094,467
37411,470
34815,441
35114,447
37282,460
35057,469
35035,444
41440,505
37759,472
37465,455
36005,459
41491,497
38230,482
40312,486
37588,475
32917,429
33951,452
36272,464
43183,511
35351,465
38230,485
36235,447
33051,423
32261,418
34784,434
36424,459
38160,469
37506,466
38865,487
35097,448
37043,468
33704,438
36684,463
36096,452
37496,497
38089,485
37296,460
35895,454
38178,469
37349,475
35885,452
35241,441
36177,446
36344,445
37757,468
35749,440
33508,444
34773,439
34296,443
35941,455
35100,449
35983,466
36153,448
39554,475
33843,455
37221,469
35568,460
32914,422
36278,459
34804,448
38261,491
37596,460
36575,474
35552,435
36178,463
37794,480
38277,465
37815,475
35879,474
36756,458
36357,466
36083,467
36533,464
38161,488
37992,469
35015,456
35007,460
34967,456
36493,464
36148,479
37932,464
38323,482
34109,429
36460,460
35222,435
37650,473
36868,456
33649,449
36202,457
38040,453
35429,463
36956,460
35757,434
37795,474
35120,455
38791,488
36550,468
36636,463
36072,428
33953,420
37742,475
37301,476
35243,448
36826,455
37549,468
36146,458
36859,448
38020,458
39553,476
34749,456
34344,444
34180,431
34269,448
37829,486
35989,462
35143,452
36208,463
32596,425
37022,468
32615,421
33600,436
34301,437
34046,461
36137,475
35251,444
34674,442
36263,462
37212,457
35365,447
37333,451
38700,473
36623,488
34898,445
34497,450
35836,463
36539,479
37704,467
36349,441
33636,436
34765,455
38608,480
34594,467
38702,490
36732,459
36301,448
36497,462
36989,457
37990,473
34861,463
39458,493
35391,441
34432,441
33864,429
35646,460
37035,463
33900,441
35928,456
32999,419
35829,472
34705,452
35250,450
36205,453
35748,443
34142,432
37421,464
36015,461
37904,454
36872,453
36189,466
36658,456
34877,456
35189,446
37497,465
38534,465
34189,431
35960,445
36272,465
37845,454
37200,459
38262,468
37403,469
39826,500
37006,453
36616,445
33000,415
35894,438
40951,500
33925,435
36648,472
32735,404
34765,451
41860,501
36561,466
34212,444
35235,449
36006,458
32849,424
37085,479
34244,437
35509,463
36868,475
37479,473
35682,466
36379,464
36748,446
34773,432
37546,478
36688,470
34965,440
36944,470
37839,464
38671,456
35257,456
34030,437
37322,470
38781,477
38440,465
36732,453
36700,477
33047,442
39246,482
36976,470
36491,448
35562,454
38291,489
38162,482
35733,455
38633,481
36269,452
36090,467
33957,435
35778,472
36990,457
35156,457
35739,466
34131,449
36891,448
33666,440
36706,465
36431,462
38035,461
34172,456
33856,463
34449,436
35926,457
40797,493
38354,480
33268,442
37983,463
37673,460
35665,453
34796,461
33346,438
35890,455
33318,439
37970,466
35236,437
33409,424
34225,445
38637,477
37298,461
36482,462
37836,462
35397,461
38917,472
35549,434
36650,465
34039,434
36446,471
37648,470
36770,457
39125,477
40295,474
37910,476
41204,510
40934,520
35799,454
30792,404
35430,485
36159,459
33100,440
34166,434
35361,446
34298,448
37394,475
36414,468
35872,436
33004,456
36745,457
39507,481
34191,460
33784,446
35231,431
34485,446
36659,471
32556,450
38154,455
33509,440
38822,480
36240,464
36230,441
37404,470
34734,438
38536,468
39557,476
40984,506
35226,446
33367,439
40005,487
35294,438
37840,454
35504,468
35708,465
34658,443
35843,440
35640,471
36981,464
36681,454
36378,450
34700,451
39314,495
34687,448
36248,466
38578,464
36186,469
32995,436
33038,446
38318,489
33236,442
43065,499
39121,466
33736,446
36082,443
39123,477
34310,443
36624,480
37247,473
34362,445
36469,453
35409,437
35077,458
36158,454
33481,431
40238,499
37752,468
33735,427
38310,478
36665,475
34926,458
35719,440
32266,428
35481,434
33955,450
35341,464
38810,478
34863,446
39826,484
34957,443
35010,442
36726,456
34306,434
37619,445
37346,472
38022,477
33168,444
38460,467
35978,444
38169,470
31286,413
38539,463
36097,453
35042,448
37701,476
37119,453
34028,429
37311,455
38568,504
36732,480
34621,457
35474,444
37744,458
36603,458
36142,443
39285,473
33450,450
36278,457
35472,452
36090,463
38017,477
39407,479
31725,418
36036,456
36647,467
37762,478
36259,444
36451,462
33531,443
34019,440
34049,443
34379,441
35237,441
38904,476
37772,458
36619,469
36567,458
36989,472
37070,470
36615,460
35584,465
34390,453
37883,475
35766,457
35214,430
32448,412
39609,479
35948,457
36566,462
36030,453
36273,462
36293,457
36257,461
38640,489
35629,468
33354,436
36323,462
36316,447
34253,444
37356,466
34293,434
35494,444
33096,422
36578,467
35636,450
36439,446
39352,457
34741,427
37260,455
36651,464
36416,471
35491,453
37024,467
35505,436
36880,474
38071,492
32262,436
33581,444
36617,472
36629,454
35619,464
36426,450
35024,467
39421,482
34803,444
33374,441
36989,490
34733,440
36622,461
35948,460
37170,455
34297,453
34523,458
38177,468
36981,470
35597,475
35585,464
35599,449
37688,476
35098,452
32844,440
40368,494
35316,460
35220,436
35216,441
36967,479
35325,461
36423,480
38440,475
34911,455
34153,447
36066,439
35850,449
36188,446
37940,469
39923,484
36235,461
37010,471
37698,452
35013,471
35453,448
33982,455
39491,481
39520,500
34961,439
38140,449
36041,434
37419,470
36037,458
33813,432
35743,480
36743,448
35634,473
35179,450
35273,454
33651,423
37503,476
38995,488
37668,465
39223,471
34541,445
37107,464
37791,465
35230,465
33968,447
34969,432
40176,495
36294,463
35319,461
37111,465
34385,450
35656,464
40016,463
36231,458
34650,452
34392,451
38008,456
36179,450
33086,433
36742,470
38820,476
34549,429
39143,474
38114,455
36980,451
37612,481
34625,470
31914,430
38101,475
33400,425
38144,468
39967,496
37245,470
35458,446
36451,468
37103,473
36483,460
36472,459
35928,470
34141,446
34624,445
38437,472
35998,485
35918,455
37078,454
34028,432
39014,471
35410,442
36204,462
34740,447
36788,467
36172,453
36339,484
37414,465
39087,478
36609,466
37537,474
32203,424
36881,464
38337,463
36427,458
35910,447
37077,462
35429,456
36729,453
33080,444
36729,457
36838,461
37004,467
36456,452
36148,455
40808,497
36057,464
34593,427
34842,453
34438,428
38855,474
35036,455
33819,433
34988,451
33957,435
38189,472
34753,448
34917,441
35429,459
35114,451
37711,467
37580,449
39492,480
38278,461
36730,450
34025,438
35866,451
36996,445
39860,492
40868,484
38497,485
35350,435
35364,442
35977,454
36298,477
38971,474
38176,477
37582,485
35553,432
36888,478
36657,482
33778,441
36831,464
38039,479
38584,480
35655,460
36274,472
35618,465
34487,444
39541,472
35934,446
36793,464
35406,451
37587,471
35019,429
35930,460
36270,471
34916,448
35897,464
34682,451
38341,470
34155,432
35246,466
36378,460
34577,456
36199,468
36812,444
36810,477
37710,481
35251,466
35569,461
34057,424
38366,473
33505,435
35827,480
36119,454
33592,435
32596,437
39200,471
35878,448
36025,456
36825,475
39488,493
36269,451
37197,484
38315,464
35043,454
35573,454
34385,439
34620,431
36019,450
35466,449
36810,465
38522,467
34198,444
35635,456
34591,438
32902,426
38132,465
36180,460
37512,465
38647,480
35019,449
33024,434
34584,455
36538,454
33538,443
38947,464
37278,470
34252,452
35589,470
37179,463
36445,468
37314,474
37082,472
36728,470
36830,448
34587,455
33387,423
39503,471
33648,439
39856,479
37542,472
36387,447
36167,451
38972,473
38648,486
35146,467
34817,454
32273,425
34709,449
37745,472
36773,489
37347,455
34905,439
35927,458
36145,458
37115,473
39442,492
36618,467
35530,447
40107,487
33852,428
35232,453
34452,436
36897,466
38817,475
37490,457
34843,441
33402,432
37079,472
38239,462
38023,463
33331,425
35700,451
35967,433
35063,461
36194,464
36314,462
35528,441
35598,442
37822,472
33280,446
37928,475
35977,446
34878,445
37281,484
38591,470
36512,449
32949,438
37410,453
40471,511
39324,477
38399,461
36087,465
34835,459
35844,447
37530,462
36956,470
39425,485
34907,460
39860,484
36945,461
34465,458
35717,454
37281,483
37169,479
35887,453
37044,480
35484,450
37208,455
37306,450
35985,447
35595,480
36246,459
33275,428
34857,457
37982,478
35751,445
34765,443
33928,439
34378,453
37839,445
35752,467
37121,451
36645,440
36458,457
35855,454
35160,431
36420,446
37837,460
34539,453
35195,436
36056,455
34643,462
35933,451
38029,472
35547,457
36620,474
35746,450
38503,475
35150,468
35690,473
38641,477
34107,445
34613,436
32247,419
35286,462
39468,484
37125,458
39820,491
34989,424
34553,465
36626,456
37193,472
34855,445
38890,485
37390,467
35602,447
37573,456
34141,427
37467,449
36259,443
36469,458
37166,443
34484,453
35789,455
34955,440
32427,465
37084,457
36486,452
38330,479
35561,463
34697,427
36550,462
35285,436
37870,480
39987,492
37529,455
34458,452
39522,468
37208,463
35836,461
37305,463
34977,451
33494,438
35764,451
35268,439
39108,468
35298,461
38789,482
37960,466
34427,441
33650,413
37354,466
34861,448
33722,428
37773,474
33792,445
32968,435
33512,440
36509,465
35522,449
38168,482
37939,470
37188,477
37236,456
39494,488
36986,462
36108,453
38498,474
35897,450
37859,484
37593,481
31893,413
36958,471
37223,479
36504,446
37677,487
37282,475
37460,461
36909,459
37882,474
35784,447
36512,462
35601,450
35177,441
32290,446
34637,437
35592,469
33983,445
35045,450
38213,463
33986,432
38674,469
33642,414
35605,447
35596,438
36654,466
39935,508
35371,441
37022,468
36067,473
35826,456
38663,470
35913,489
36728,450
35842,440
35140,430
34981,446
36079,466
32304,437
38310,471
35871,455
38650,453
37578,489
36045,464
34411,441
37539,480
37825,470
35945,478
37106,478
37636,468
38187,466
36421,464
33790,432
35512,441
37402,462
36317,462
36917,473
34849,435
38263,495
35747,469
40063,474
35904,463
37291,477
35042,431
36437,463
34569,453
31435,422
37095,471
38435,462
36414,467
37726,469
35959,466
37541,478
35837,460
32597,425
34258,444
38797,483
35114,439
32236,434
36229,459
36723,454
33219,433
35865,466
37321,472
35467,461
38951,502
37358,454
33122,433
35089,438
34411,446
34207,438
33951,445
35534,456
37757,483
36678,453
37264,476
37968,478
35315,438
40286,472
40355,478
36139,451
36873,463
35828,459
33839,427
35566,442
36453,465
32875,431
34181,434
37124,478
36146,453
36712,470
35845,468
36405,457
34274,425
37191,476
38651,475
33470,434
37981,486
38916,475
36348,454
35404,472
34398,445
36083,468
34912,430
33399,437
35146,458
36692,464
38847,476
36320,464
35452,448
35599,454
34532,442
36176,442
36117,457
33947,424
35438,450
36216,465
36209,452
37556,457
36616,457
35313,446
39863,465
37783,468
37140,460
35530,453
35578,457
36466,448
39691,490
37126,470
34509,443
34074,446
37546,463
37882,491
36772,459
34997,449
35338,458
35107,447
38767,465
33034,429
37501,479
39019,470
34879,437
38373,454
39139,488
36661,450
35679,455
35619,438
40133,485
37045,458
35532,435
37088,467
36372,459
35960,456
39208,474
36345,474
34183,437
37475,459
39133,494
34347,441
35398,449
35417,454
37806,455
39058,479
35447,465
35095,474
34296,434
39244,474
35197,434
35822,451
37763,459
36047,462
35181,457
31846,415
37202,476
35670,448
36966,466
36521,462
38764,465
34420,438
38065,475
34761,437
36293,451
35577,447
36373,432
36319,453
34021,455
36667,474
36249,466
33457,437
32976,450
35298,452
34505,445
35891,457
36288,482
37517,485
35028,454
35592,453
36112,457
35254,444
38563,474
36832,447
36367,454
37261,470
34723,444
35075,433
33749,434
37869,484
39683,476
39974,467
38258,463
34155,457
37194,481
35088,428
34359,457
34936,466
34994,461
38640,477
34175,455
37609,463
33788,444
35788,468
37266,468
35537,451
38330,483
33756,452
36846,447
37708,462
35738,449
36152,450
36147,452
33905,434
38644,469
34584,454
37644,485
36063,461
33849,437
38627,476
34478,428
33763,447
34605,450
38551,463
33414,430
37293,475
36720,460
34504,440
35770,451
36324,456
35394,453
33949,452
32109,427
35983,456
37475,457
35754,442
38720,476
39213,467
37165,462
34441,441
35025,438
35355,435
34193,450
34969,438
40197,503
34652,433
33688,437
34622,439
34338,442
36859,459
32624,419
33311,430
33916,460
40019,476
34622,439
36697,459
37296,472
39799,488
35305,437
35704,453
38658,468
33450,428
35396,473
34098,463
36318,443
35962,458
38248,466
36314,463
33323,459
35133,453
33636,419
36942,452
38579,468
34609,443
32892,426
32484,427
35214,465
36782,462
35281,427
33965,431
36774,462
38268,458
36228,467
36733,468
38710,476
37210,465
38466,474
36704,482
38969,494
35762,451
36456,470
37086,463
34597,456
36824,463
34961,444
39270,468
37578,465
34954,459
36241,448
36258,462
39819,482
39178,500
34830,452
37820,473
32096,433
38299,467
38294,450
36010,469
36308,464
36444,455
37484,447
35268,458
35505,456
37420,465
36270,461
33546,427
36653,470
36515,468
36302,457
36149,459
35005,447
35371,449
33787,429
38372,470
37512,461
35410,456
35869,456
37750,463
36103,473
37063,455
35176,436
34810,442
33026,418
35689,455
37376,469
35904,455
38208,456
38078,463
35688,448
35881,443
36095,460
37001,460
35870,445
35356,451
38289,468
34781,435
35859,447
36552,468
37017,453
40464,506
35308,448
35637,468
35591,435
35814,446
34771,439
35757,459
35991,474
38489,461
35548,456
36061,457
37904,474
36704,444
36461,462
35074,455
33874,448
35816,453
34644,448
35769,450
33753,441
34342,434
37254,462
35835,457
36664,489
35704,442
35853,442
35626,448
37546,475
38054,480
39068,489
39946,495
33192,436
36648,462
34675,466
37078,452
39483,482
40765,495
33919,423
35063,464
37219,479
34425,438
36844,485
33606,436
39977,478
38830,487
37631,463
39449,472
35267,448
35922,461
36629,452
38410,494
38897,476
35178,454
37674,470
37805,456
35343,454
36161,455
37295,475
34751,446
35854,484
36067,472
35250,453
41343,514
34870,450
35612,436
34891,451
34120,448
36620,477
39020,487
33732,429
32981,410
33768,451
38136,477
35522,454
36625,459
36416,454
38694,472
38572,454
37260,456
36029,458
33633,414
37255,468
33703,445
36863,460
37758,469
36633,454
35276,443
36358,461
35901,460
32581,435
38364,486
38115,490
37205,451
34990,451
34134,442
35788,453
36769,453
36263,444
35883,465
37404,462
36596,442
36570,453
37935,492
38990,484
36581,469
38048,466
36164,465
31565,433
37464,471
36338,468
40729,500
38902,492
36509,462
36443,468
37285,472
35167,447
39014,493
36436,447
35573,474
37655,472
38006,467
36366,461
34894,437
35936,462
36237,460
33300,437
35645,435
36250,462
38594,477
36251,467
39157,468
34673,445
39001,473
32772,438
39917,482
38923,479
32505,427
40228,477
35497,447
35869,465
37835,467
35838,438
35436,450
35972,446
35801,460
36896,465
35745,465
35414,466
37701,474
37416,475
36846,458
36197,467
32676,441
38280,472
38146,473
35165,444
35696,455
35633,460
32250,431
34317,431
35949,461
35622,460
35157,457
36155,454
37173,459
38010,469
35859,449
35580,458
35151,433
36141,458
38098,469
34489,469
36177,466
36234,468
33321,441
36067,442
31701,423
34724,450
38123,471
36804,471
38803,481
37538,456
35041,458
38936,487
36265,454
37464,459
35637,463
34996,450
37337,453
37728,465
36918,441
35749,448
34445,444
37186,483
35101,443
33493,454
32025,425
35875,439
36577,453
36454,455
38657,467
34079,451
38452,478
36642,451
39626,488
37252,477
35575,459
35671,464
34185,433
34946,448
33451,443
35733,440
34198,446
35478,458
33204,424
38880,489
35310,452
34746,429
34802,439
34871,446
34586,434
34443,466
36239,446
35428,451
36496,465
34405,433
36647,445
37544,482
36309,473
38466,469
33370,445
36976,470
38662,472
38402,488
35225,456
35025,446
37775,472
37566,473
33855,454
40510,482
37848,465
38458,488
34705,435
36556,452
37881,476
36783,484
34879,436
37067,466
35587,434
34322,445
35243,447
35026,454
35165,443
38046,479
36645,451
36632,464
34412,427
32570,442
36654,450
38610,462
35182,446
36817,457
36104,450
35278,451
39034,498
34959,452
32878,443
35251,450
34762,443
36000,464
34060,453
37667,470
36395,447
35442,465
35426,447
37034,444
38598,467
38148,493
39872,496
36835,445
36388,468
37487,468
35357,447
34498,448
37116,455
35370,465
34607,434
33426,439
38885,497
35882,440
37267,457
37545,475
36570,446
36907,436
33181,428
36137,461
38637,470
36793,442
34799,461
36469,466
36302,461
36189,459
37430,464
35536,449
35986,461
34888,445
34484,445
33246,437
34541,446
36142,471
37051,465
35160,470
38127,458
38124,468
37678,482
36928,457
36701,472
34853,445
34512,453
37039,451
38262,474
34529,472
37359,476
36667,457
32501,420
36257,455
36777,460
32700,436
35331,442
38134,473
34613,444
36689,478
36500,454
35150,453
38505,474
36234,448
35070,428
36853,453
37480,468
35301,440
40881,482
36109,461
33803,444
34011,432
37633,459
36812,449
35852,441
35234,457
36333,460
35508,457
37114,480
38240,486
36933,470
34029,438
35495,448
36168,461
37484,482
34982,441
35549,455
35235,468
34056,434
36971,471
33096,433
35817,446
38048,469
34340,464
37742,457
37612,478
33906,434
34024,431
35956,452
36427,473
39841,486
37574,471
34231,442
37186,460
36119,459
37194,464
38188,463
35713,456
36213,457
34769,444
38750,492
38281,469
32108,423
37118,467
35324,449
34718,450
39438,473
38890,478
33063,415
37402,470
35156,433
36867,455
38413,478
36655,450
36273,474
37398,485
37719,486
35420,441
39901,469
36353,465
36883,471
36797,472
38065,479
35429,456
34626,445
40673,495
37827,467
33007,414
36238,479
38038,488
35811,471
36047,457
36858,469
34528,452
35496,449
38142,484
38989,478
36038,450
36011,468
37828,482
33640,436
32781,445
34036,426
36043,441
36033,453
34027,434
36465,457
32548,422
37738,477
34817,441
37615,469
35876,460
37547,481
33535,444
34576,439
36698,452
34712,449
34855,463
38845,474
34388,437
35182,453
37951,467
32715,434
34854,459
37290,484
36211,457
38237,506
34641,445
37109,482
35319,462
35856,458
35642,475
37075,450
35069,449
38631,483
32705,431
35920,462
32316,408
35426,449
36791,447
37441,471
36472,463
37892,456
36227,452
37730,466
34763,473
36474,451
36030,454
34526,443
36816,465
39676,488
37021,481
33756,439
35695,472
34133,453
37527,481
37445,488
35605,454
33789,440
36897,457
39027,455
36381,451
36630,463
38227,494
36052,451
35196,466
36146,454
38945,483
38776,459
35341,450
35398,462
40665,482
36066,455
34612,438
34039,438
36991,456
32947,422
33912,441
35788,459
37430,445
36599,467
40353,473
38398,469
37886,470
35707,456
37303,455
35652,452
38261,473
36275,467
32262,433
34266,446
38781,486
33903,430
32521,429
36329,456
33882,436
35870,468
35212,458
33193,438
35027,463
35487,431
33293,435
34006,439
38531,471
33995,435
35570,450
38391,472
34283,439
34583,470
39842,477
34601,454
33949,432
36011,461
36754,454
34027,417
34902,447
38178,479
38066,453
38972,462
37528,465
35499,459
37500,476
35855,454
35991,453
32582,435
36654,441
34102,458
34870,469
36510,461
38408,484
38123,457
33854,444
35392,453
36405,476
34707,450
34544,446
33942,440
38365,455
33135,435
31697,420
37124,451
35179,447
37020,479
35094,474
38250,461
37545,476
38647,470
35548,435
35108,440
37818,460
35610,459
38866,475
36317,443
34892,442
36923,471
36091,466
34665,452
36621,473
36660,454
38211,454
33673,438
36050,455
35219,447
33116,433
37516,472
34290,451
36495,463
36186,466
34083,431
36607,450
36949,454
35730,447
35652,470
36151,440
38133,470
35842,458
39539,483
37637,454
36239,447
37439,488
35799,467
37044,462
36179,452
38154,466
31692,418
33257,433
36068,463
32149,412
34251,444
36455,463
36246,454
38329,486
35100,440
35009,429
39155,470
38246,485
37293,439
34124,438
37383,461
35774,444
35617,444
35378,445
35013,467
36583,465
34851,450
38292,491
37177,480
34232,441
35475,440
37313,462
34933,447
38478,483
33579,447
37289,465
36284,466
34558,444
36111,448
36776,470
37219,454
33160,438
32429,430
37069,482
35766,470
34258,430
34735,439
38224,476
37868,480
38826,491
35325,446
34627,437
36786,447
37463,445
35297,461
35032,456
31206,408
35737,463
37598,481
37241,472
36655,465
38933,458
36920,452
37698,466
33638,441
36310,458
35257,440
37522,485
36167,469
36342,475
35942,472
36550,451
38831,471
36065,445
38461,490
38330,473
35636,438
35984,471
38334,483
35170,448
36249,481
37130,462
34776,454
34029,439
34436,437
35292,458
37769,471
35261,446
38290,467
36198,450
36196,448
39588,487
36484,455
36091,459
38388,461
37827,475
36406,455
34971,461
36814,464
37833,455
39888,462
38046,484
38552,482
39698,489
36043,461
36978,454
32418,419
35558,440
36841,454
35584,469
33009,437
37346,448
37246,445
38917,494
39474,495
32607,418
37229,468
34949,443
38568,473
39668,487
35956,444
35997,455
35087,456
36370,458
34043,449
35626,437
37899,468
35121,443
39388,481
35627,450
35191,446
34432,439
35128,440
38459,463
38300,469
35743,451
36397,459
39876,491
36687,456
37451,458
36753,475
35819,459
35893,457
36158,463
34798,440
34170,438
34197,440
34823,441
34136,434
34339,427
36712,467
37662,473
36525,465
37257,469
34153,437
35098,458
36710,465
36946,477
35449,465
36343,459
34922,455
35090,440
35935,472
38562,472
37485,464
38343,456
35487,459
34662,446
37979,477
37922,466
34576,445
34948,439
33357,440
36105,466
35973,456
36007,448
35691,456
36217,447
36628,458
36590,469
36406,453
34193,462
37589,469
33148,445
32435,420
39997,482
36092,455
36462,472
37939,482
35205,447
35609,463
36220,459
37965,470
35149,447
35781,458
38006,473
33223,419
36203,461
36607,465
37219,463
33756,432
38099,473
36858,444
37883,466
38421,476
35540,461
33869,445
33909,432
36669,453
35160,448
35965,466
35653,459
39766,483
36379,457
37404,462
38140,459
35054,461
34769,442
35418,453
35293,470
35602,461
32939,419
36160,451
39064,490
36261,458
34988,451
37583,475
37021,462
33788,417
37742,481
37231,466
38950,481
36744,452
38407,481
36853,484
38780,460
36132,474
36252,466
37296,471
37651,476
35216,447
35248,469
33034,416
37377,448
33457,443
37893,481
36946,446
38354,480
34026,453
36686,448
31619,438
36901,460
31756,420
33152,432
37631,477
40119,481
36219,465
34115,463
33966,444
36406,440
40922,493
36424,443
37605,473
35208,451
35621,473
36630,460
35307,450
37689,458
38142,478
41828,497
37681,471
33992,454
36210,459
35472,450
36247,456
34837,445
34285,451
35800,470
36110,460
36827,460
36228,450
37841,462
36535,453
34616,452
40043,497
37541,490
37904,478
36397,476
38902,486
38998,482
36880,453
38202,472
33529,445
39549,494
38987,491
35826,478
34350,460
36387,474
36924,465
36418,465
35176,464
36675,479
36121,464
36555,469
38054,468
36534,463
36879,455
36115,461
35485,444
36832,465
38653,475
36261,469
37089,474
36527,468
34514,440
37351,479
39063,487
35262,449
36934,474
33325,440
37431,449
35088,444
38514,482
33811,439
33438,423
37550,475
37044,465
31581,425
38365,462
36174,443
35713,460
33872,434
34189,458
35270,457
39295,479
35526,459
35359,469
36496,450
32455,454
35133,449
34594,439
35480,461
38362,463
34872,444
38408,467
38012,472
38693,482
36339,466
36710,467
33752,428
34358,447
35894,453
34060,445
39374,493
36259,452
38955,487
34657,457
39223,479
37141,466
35746,451
34285,445
34985,441
34320,439
38034,476
39325,467
35826,440
36919,462
36250,460
35595,444
35277,429
35961,459
34794,442
37494,461
34780,450
38472,481
33861,451
34643,430
